flow,lighthouse
0.785,0.7814610004425049
0.785,0.7815754413604736
0.786,0.7822925448417664
0.786,0.781657874584198
0.786,0.7817334532737732
0.786,0.7818097472190857
0.783,0.7820873856544495
0.783,0.7824425101280212
0.783,0.7825604677200317
0.783,0.7828620672225952
0.783,0.7829940915107727
0.789,0.7840234041213989
0.789,0.7842088341712952
0.789,0.7843738794326782
0.789,0.7845427393913269
0.788,0.7853215336799622
0.788,0.7855274081230164
0.788,0.7840219736099243
0.788,0.784121572971344
0.784,0.7841692566871643
0.784,0.7842482924461365
0.784,0.7847946882247925
0.784,0.7849035859107971
0.79,0.7851719856262207
0.79,0.7847656011581421
0.79,0.784807562828064
0.79,0.7845900058746338
0.792,0.7857112288475037
0.792,0.7857726812362671
0.792,0.7858251333236694
0.792,0.785870373249054
0.788,0.7859023213386536
0.788,0.7864320874214172
0.788,0.786488950252533
0.788,0.7865380048751831
0.788,0.7865810990333557
0.788,0.7870728969573975
0.788,0.7871382832527161
0.788,0.7871968150138855
0.788,0.7872538566589355
0.791,0.7875669002532959
0.791,0.7871542572975159
0.791,0.7865067720413208
0.791,0.7870566248893738
0.794,0.7870667576789856
0.794,0.7873744964599609
0.794,0.786691427230835
0.794,0.7872331738471985
0.791,0.7872247695922852
0.791,0.7876220941543579
0.791,0.7869095802307129
0.791,0.7868689894676208
0.792,0.7868281006813049
0.792,0.7876259684562683
0.792,0.787618100643158
0.792,0.7876060009002686
0.792,0.7875869870185852
0.788,0.7876656651496887
0.788,0.7876430153846741
0.788,0.7881889343261719
0.788,0.7882058024406433
0.791,0.7881901860237122
0.791,0.7873404026031494
0.791,0.7879403233528137
0.791,0.7879210114479065
0.789,0.7883042693138123
0.789,0.7882940769195557
0.789,0.7882864475250244
0.789,0.788275957107544
0.792,0.7885509133338928
0.792,0.788526177406311
0.792,0.7875241637229919
0.792,0.7874574661254883
0.792,0.7881231904029846
0.794,0.7877278923988342
0.794,0.7881545424461365
0.794,0.7873417139053345
0.794,0.787258505821228
0.788,0.7872942686080933
0.788,0.7871992588043213
0.788,0.7870986461639404
0.788,0.7869892716407776
0.792,0.7880138754844666
0.792,0.7879813313484192
0.792,0.7879441976547241
0.792,0.7879048585891724
0.788,0.7878953814506531
0.788,0.7881734371185303
0.788,0.7881307005882263
0.788,0.7881739139556885
0.791,0.7885819673538208
0.791,0.7885581851005554
0.791,0.7870280742645264
0.791,0.7869051098823547
0.796,0.7867712378501892
0.796,0.7879893183708191
0.796,0.7865767478942871
0.796,0.7864319682121277
0.796,0.7862797379493713
0.789,0.7869885563850403
0.789,0.7857832908630371
0.789,0.7856156826019287
0.789,0.7848381400108337
0.792,0.7862587571144104
0.792,0.7850695252418518
0.792,0.7857887148857117
0.792,0.784619152545929
0.79,0.7852335572242737
0.79,0.7842978239059448
0.79,0.7840994000434875
0.79,0.7838999629020691
0.791,0.7850722670555115
0.791,0.7841249108314514
0.791,0.7839499711990356
0.791,0.7833874821662903
0.788,0.7840610146522522
0.788,0.7844495177268982
0.788,0.7845067977905273
0.788,0.7832635641098022
0.788,0.783073902130127
0.785,0.7831775546073914
0.785,0.783003568649292
0.785,0.7828108668327332
0.785,0.7836756110191345
0.786,0.7826382517814636
0.786,0.7824983596801758
0.786,0.7823576331138611
0.786,0.782209575176239
0.787,0.7821479439735413
0.787,0.7819877862930298
0.787,0.7818307876586914
0.787,0.7816641330718994
0.785,0.7814719676971436
0.785,0.7812832593917847
0.785,0.7807846069335938
0.785,0.7818995714187622
0.788,0.7817755341529846
0.788,0.7828189730644226
0.788,0.7813602089881897
0.788,0.7822355031967163
0.788,0.7821555733680725
0.785,0.7826418876647949
0.785,0.7811811566352844
0.785,0.7821120619773865
0.785,0.7805886268615723
0.784,0.7809954285621643
0.784,0.7802172899246216
0.784,0.7816473841667175
0.784,0.7816122174263
0.786,0.7822831273078918
0.786,0.7823051810264587
0.786,0.7823247313499451
0.786,0.7823484539985657
0.787,0.7832733392715454
0.787,0.783379316329956
0.787,0.7833362221717834
0.787,0.7815945148468018
0.789,0.7825816869735718
0.789,0.7815981507301331
0.789,0.7827423810958862
0.789,0.7827705144882202
0.789,0.7828001379966736
0.786,0.78164142370224
0.786,0.7829176187515259
0.786,0.7829309105873108
0.786,0.7829302549362183
0.788,0.783804178237915
0.788,0.7838437557220459
0.788,0.7838777899742126
0.788,0.7839040756225586
0.788,0.7826765179634094
0.788,0.7837310433387756
0.788,0.7821866273880005
0.788,0.7835885286331177
0.791,0.7833763957023621
0.791,0.783302366733551
0.791,0.7832231521606445
0.791,0.7831433415412903
0.788,0.7830572128295898
0.788,0.7839533090591431
0.788,0.7839267253875732
0.788,0.7838956117630005
0.788,0.782429575920105
0.79,0.7843791842460632
0.79,0.7827724814414978
0.79,0.7827075719833374
0.79,0.7820529937744141
0.788,0.7845262885093689
0.788,0.7845126986503601
0.788,0.7844942212104797
0.788,0.7830307483673096
0.791,0.7854358553886414
0.791,0.7835497856140137
0.791,0.7848538756370544
0.791,0.7832826375961304
0.788,0.7838833928108215
0.788,0.7829735279083252
0.788,0.7846257090568542
0.788,0.7832690477371216
0.788,0.784876823425293
0.789,0.7837254405021667
0.789,0.7851849794387817
0.789,0.785173773765564
0.789,0.7856621742248535
0.792,0.786575973033905
0.792,0.7866185307502747
0.792,0.786663293838501
0.792,0.7866409420967102
0.791,0.7873591780662537
0.791,0.7872767448425293
0.791,0.7873285412788391
0.791,0.7872701287269592
0.789,0.7875980138778687
0.789,0.7876003980636597
0.789,0.7876211404800415
0.789,0.7876232862472534
0.79,0.7856113910675049
0.79,0.7854655385017395
0.79,0.7842848896980286
0.79,0.7840738892555237
0.788,0.7836648225784302
0.788,0.7840395569801331
0.788,0.7837006449699402
0.788,0.7846183776855469
0.788,0.7837687730789185
0.789,0.7855100035667419
0.789,0.7839570045471191
0.789,0.7853928804397583
0.789,0.7838016152381897
0.791,0.7861790657043457
0.791,0.7860993146896362
0.791,0.7860196232795715
0.791,0.7839354276657104
0.792,0.7850260734558105
0.792,0.7837535738945007
0.792,0.7835805416107178
0.792,0.7834100127220154
0.788,0.7842952013015747
0.788,0.783732533454895
0.788,0.7853588461875916
0.788,0.7840583324432373
0.788,0.7858515977859497
0.794,0.7848762273788452
0.794,0.7848818302154541
0.794,0.7848902344703674
0.794,0.7864705324172974
0.792,0.7851517796516418
0.792,0.7866368889808655
0.792,0.7867254614830017
0.792,0.7868090867996216
0.79,0.7855951189994812
0.79,0.786974310874939
0.79,0.7870163321495056
0.79,0.7874170541763306
0.795,0.7867555618286133
0.795,0.787503182888031
0.795,0.7854174971580505
0.795,0.785339891910553
0.792,0.7864421606063843
0.792,0.7874088287353516
0.792,0.7854368090629578
0.792,0.7854058146476746
0.792,0.784568727016449
0.791,0.7869548797607422
0.791,0.7852118015289307
0.791,0.7869383692741394
0.791,0.7852044105529785
0.796,0.7876349687576294
0.796,0.7855168581008911
0.796,0.7869865298271179
0.796,0.7870141863822937
0.793,0.788052499294281
0.793,0.788137674331665
0.793,0.7882187962532043
0.793,0.7882985472679138
0.791,0.7891088724136353
0.791,0.7892387509346008
0.791,0.7883011102676392
0.791,0.7883204817771912
0.792,0.7891340255737305
0.792,0.7856763005256653
0.792,0.7855228781700134
0.792,0.7842220664024353
0.792,0.7840039730072021
0.792,0.7851813435554504
0.792,0.7850372791290283
0.792,0.7842276692390442
0.792,0.7840343713760376
0.795,0.7853494882583618
0.795,0.7852527499198914
0.795,0.7849358320236206
0.795,0.7848280668258667
0.792,0.7860170006752014
0.792,0.7848221659660339
0.792,0.783442497253418
0.792,0.7849739789962769
0.792,0.7859609127044678
0.792,0.7860585451126099
0.792,0.783968448638916
0.792,0.7853635549545288
0.792,0.7834914922714233
0.792,0.7856928706169128
0.792,0.783687174320221
0.792,0.7853825092315674
0.792,0.7835226058959961
0.788,0.7841807007789612
0.788,0.7841952443122864
0.788,0.7842130064964294
0.788,0.7830775380134583
0.793,0.7846579551696777
0.793,0.7838317155838013
0.793,0.783821165561676
0.793,0.7838102579116821
0.794,0.7860454320907593
0.794,0.7851481437683105
0.794,0.7858083248138428
0.794,0.7842972874641418
0.796,0.7861747145652771
0.796,0.7849856615066528
0.796,0.7850958108901978
0.796,0.784587562084198
0.793,0.784657895565033
0.793,0.7855920791625977
0.793,0.7857127785682678
0.793,0.785468339920044
0.793,0.7863907217979431
0.79,0.7854942083358765
0.79,0.7870864272117615
0.79,0.7872432470321655
0.79,0.7878088355064392
0.792,0.7886172533035278
0.792,0.7886767983436584
0.792,0.7888486981391907
0.792,0.7890092134475708
0.793,0.7899652123451233
0.793,0.7895990014076233
0.793,0.7867291569709778
0.793,0.7879038453102112
0.794,0.7871315479278564
0.794,0.7871099710464478
0.794,0.7858586311340332
0.794,0.7857698202133179
0.793,0.7851648926734924
0.793,0.786270260810852
0.793,0.7861961126327515
0.793,0.7861185669898987
0.793,0.7860363721847534
0.791,0.7875464558601379
0.791,0.7858341336250305
0.791,0.7858254313468933
0.791,0.7849984765052795
0.792,0.7860158681869507
0.792,0.7853102684020996
0.792,0.7852683067321777
0.792,0.7852250933647156
0.791,0.7862930297851562
0.791,0.7856065630912781
0.791,0.7855653762817383
0.791,0.7855240106582642
0.79,0.7864893078804016
0.79,0.7865191102027893
0.79,0.7865561246871948
0.79,0.785800576210022
0.794,0.7857820987701416
0.794,0.7872200608253479
0.794,0.7872950434684753
0.794,0.7873648405075073
0.794,0.7874613404273987
0.795,0.7890523672103882
0.795,0.7892040014266968
0.795,0.7893440127372742
0.795,0.7894808650016785
0.793,0.7906116843223572
0.793,0.7908312678337097
0.793,0.7910194993019104
0.793,0.7866856455802917
0.791,0.7874118089675903
0.791,0.7869968414306641
0.791,0.7870350480079651
0.791,0.7867519855499268
0.795,0.7881041169166565
0.795,0.7878063321113586
0.795,0.7878445386886597
0.795,0.7876026630401611
0.795,0.7890828251838684
0.795,0.7888606190681458
0.795,0.7888873219490051
0.795,0.7886958718299866
0.795,0.7886956334114075
0.79,0.7888529300689697
0.79,0.7888979911804199
0.79,0.7888889312744141
0.79,0.7888660430908203
0.789,0.788830578327179
0.789,0.7887882590293884
0.789,0.7887543439865112
0.789,0.7828952670097351
0.792,0.7850254774093628
0.792,0.7820907235145569
0.792,0.7833632826805115
0.792,0.7812648415565491
0.791,0.782366931438446
0.791,0.7808630466461182
0.791,0.7822555899620056
0.791,0.7820261120796204
0.789,0.7833471894264221
0.789,0.7812451720237732
0.789,0.7821623682975769
0.789,0.7802913188934326
0.789,0.7801080942153931
0.787,0.7811827063560486
0.787,0.7821663022041321
0.787,0.7804262638092041
0.79,0.780289351940155
0.79,0.7815970778465271
0.79,0.7815862894058228
0.79,0.7804073095321655
0.79,0.781795859336853
0.788,0.782767653465271
0.788,0.780884861946106
0.788,0.7808852791786194
0.788,0.782296359539032
0.789,0.7834237813949585
0.789,0.7835734486579895
0.789,0.7837307453155518
0.789,0.7838913798332214
0.788,0.7840631604194641
0.788,0.7821217179298401
0.788,0.7821688055992126
0.788,0.7814772725105286
0.788,0.7814928889274597
0.791,0.7823460102081299
0.791,0.7837092876434326
0.791,0.7821896076202393
0.791,0.7821896076202393
0.79,0.7825251221656799
0.79,0.7825251221656799
0.79,0.7826063632965088
0.79,0.78268963098526
0.791,0.7852070331573486
0.791,0.7854334115982056
0.791,0.7854490280151367
0.791,0.7849765419960022
0.787,0.7854319214820862
0.787,0.7857023477554321
0.787,0.785892128944397
0.787,0.7860777974128723
0.793,0.786158561706543
0.793,0.7874218821525574
0.793,0.7876496911048889
0.793,0.7878699898719788
0.789,0.7859658598899841
0.789,0.7859658598899841
0.789,0.7866598963737488
0.789,0.7866697907447815
0.789,0.7866599559783936
0.793,0.7876192331314087
0.793,0.7876606583595276
0.793,0.785477876663208
0.793,0.7854248881340027
0.791,0.7863255143165588
0.791,0.7863149046897888
0.791,0.7863045334815979
0.791,0.786293089389801
0.794,0.7875548601150513
0.794,0.7875499725341797
0.794,0.7875465154647827
0.794,0.7875413298606873
0.788,0.787102222442627
0.788,0.7870528697967529
0.788,0.7869682312011719
0.788,0.786916971206665
0.788,0.7868710160255432
0.789,0.7871587872505188
0.789,0.7870447039604187
0.789,0.7869958877563477
0.789,0.787437379360199
0.791,0.7879361510276794
0.791,0.78726726770401
0.791,0.7872468829154968
0.791,0.787560224533081
0.793,0.7883594632148743
0.793,0.7882160544395447
0.793,0.7882440090179443
0.793,0.7881830930709839
0.794,0.7890795469284058
0.794,0.7889085412025452
0.794,0.7889471054077148
0.794,0.7863802313804626
0.792,0.7862728238105774
0.792,0.7872238755226135
0.792,0.7871303558349609
0.792,0.7870457768440247
0.792,0.786933958530426
0.796,0.7867497205734253
0.796,0.7866195440292358
0.796,0.7867156267166138
0.796,0.7865809202194214
0.791,0.7871606945991516
0.791,0.7870599031448364
0.791,0.786955714225769
0.791,0.7868475317955017
0.795,0.7870913743972778
0.795,0.7869812250137329
0.795,0.7850416898727417
0.795,0.7848727703094482
0.795,0.7857567667961121
0.795,0.7856496572494507
0.795,0.7855415940284729
0.795,0.7854334115982056
0.793,0.7860772013664246
0.793,0.7870625853538513
0.793,0.7860525250434875
0.793,0.7843261957168579
0.793,0.7842621803283691
0.792,0.7842215299606323
0.792,0.7841286063194275
0.792,0.7840277552604675
0.792,0.783919095993042
0.794,0.7847486138343811
0.794,0.7848563194274902
0.794,0.7848216891288757
0.794,0.7847782373428345
0.789,0.7835725545883179
0.789,0.7834702134132385
0.789,0.7825950384140015
0.789,0.7824260592460632
0.788,0.782245934009552
0.788,0.7825891971588135
0.788,0.7824174165725708
0.788,0.7822386026382446
0.791,0.7820484042167664
0.791,0.7830853462219238
0.791,0.7830023765563965
0.791,0.782132625579834
0.791,0.7803462147712708
0.788,0.781997561454773
0.788,0.779950737953186
0.788,0.781112790107727
0.788,0.7792360782623291
0.788,0.780289888381958
0.788,0.7788446545600891
0.788,0.7797276973724365
0.788,0.7780104279518127
0.787,0.7797353267669678
0.787,0.7795442938804626
0.787,0.7793511152267456
0.787,0.7770294547080994
0.788,0.7793997526168823
0.788,0.776639461517334
0.788,0.7763248682022095
0.788,0.776002824306488
0.785,0.775670051574707
0.785,0.777069091796875
0.785,0.7768346667289734
0.785,0.7765950560569763
0.785,0.7763532996177673
0.782,0.7751259803771973
0.782,0.7747533917427063
0.782,0.7738590836524963
0.782,0.7734259963035583
0.781,0.7745509147644043
0.781,0.7731524705886841
0.781,0.7713420987129211
0.781,0.7724151015281677
0.779,0.7709198594093323
0.779,0.770575761795044
0.779,0.7702358365058899
0.779,0.7699112892150879
0.777,0.7708806991577148
0.777,0.7706233859062195
0.777,0.7703663110733032
0.777,0.7704359889030457
0.776,0.7702170014381409
0.776,0.7709205150604248
0.776,0.7707570195198059
0.776,0.7699982523918152
0.776,0.7697867155075073
0.774,0.7698909640312195
0.774,0.7671986222267151
0.774,0.7677433490753174
0.774,0.7674365043640137
0.778,0.7683080434799194
0.778,0.765569806098938
0.778,0.7664189338684082
0.778,0.7661101222038269
0.772,0.7665837407112122
0.772,0.7640613317489624
0.772,0.7637109756469727
0.772,0.76335209608078
0.77,0.764177680015564
0.77,0.7627027034759521
0.77,0.7629532814025879
0.77,0.7625749707221985
0.77,0.7621883153915405
0.77,0.7630935311317444
0.77,0.7627505660057068
0.77,0.7624069452285767
0.77,0.7612432837486267
0.769,0.7619022727012634
0.769,0.7607918977737427
0.769,0.7603539228439331
0.769,0.7594358325004578
0.764,0.7596335411071777
0.764,0.7591209411621094
0.764,0.7561832666397095
0.764,0.7562829852104187
0.759,0.7541481852531433
0.759,0.7548301219940186
0.759,0.7526056170463562
0.759,0.7534562349319458
0.759,0.7522234916687012
0.759,0.75149005651474
0.759,0.7500942945480347
0.759,0.750662624835968
0.757,0.7509596943855286
0.757,0.7502641677856445
0.757,0.747852623462677
0.757,0.7483128309249878
0.757,0.7461296319961548
0.753,0.7462932467460632
0.753,0.7449052929878235
0.753,0.7453354597091675
0.753,0.7434198260307312
0.754,0.7441036701202393
0.754,0.7433421611785889
0.754,0.7425786256790161
0.754,0.7418153882026672
0.75,0.7428116798400879
0.75,0.7422218322753906
0.75,0.7416243553161621
0.75,0.741021454334259
0.744,0.740558385848999
0.744,0.7399708032608032
0.744,0.7390360832214355
0.744,0.7383986711502075
0.739,0.7377358078956604
0.739,0.7373467683792114
0.739,0.7362686395645142
0.739,0.7355358004570007
0.739,0.7348694205284119
0.74,0.7331591248512268
0.74,0.7330078482627869
0.74,0.730726420879364
0.74,0.7312570810317993
0.737,0.7277833223342896
0.737,0.7284291386604309
0.737,0.7260838150978088
0.737,0.7268230319023132
0.734,0.7257891297340393
0.734,0.7250109314918518
0.734,0.7237977981567383
0.734,0.7229971885681152
0.736,0.7246307134628296
0.736,0.7239938974380493
0.736,0.7229129076004028
0.736,0.7222356796264648
0.73,0.7215481996536255
0.73,0.7209409475326538
0.73,0.7191268801689148
0.73,0.7184903621673584
0.73,0.7178432941436768
0.728,0.7189075350761414
0.728,0.7165069580078125
0.728,0.7158896923065186
0.728,0.7147667407989502
0.728,0.715888261795044
0.728,0.713539183139801
0.728,0.7140023708343506
0.728,0.7118145823478699
0.721,0.7125751972198486
0.721,0.7112889289855957
0.721,0.7106806039810181
0.721,0.7099038362503052
0.72,0.7107129096984863
0.72,0.710715651512146
0.72,0.7101250886917114
0.72,0.707679808139801
0.717,0.708487331867218
0.717,0.7078669667243958
0.717,0.7072373032569885
0.717,0.7066123485565186
0.717,0.7045187950134277
0.711,0.7032966613769531
0.711,0.7025759220123291
0.711,0.7018426060676575
0.711,0.701107382774353
0.71,0.7022057771682739
0.71,0.7015820741653442
0.71,0.7001997232437134
0.71,0.6982408761978149
0.707,0.6974993944168091
0.707,0.696708619594574
0.707,0.6954830288887024
0.707,0.6947585940361023
0.703,0.6952633857727051
0.703,0.6945111155509949
0.703,0.6937484741210938
0.703,0.6928304433822632
0.701,0.6933966279029846
0.701,0.6926706433296204
0.701,0.6889336705207825
0.701,0.6879773736000061
0.701,0.6861557364463806
0.697,0.686949610710144
0.697,0.6856330633163452
0.697,0.6847622990608215
0.697,0.682700514793396
0.693,0.6834399700164795
0.693,0.6826260089874268
0.693,0.6818066835403442
0.693,0.6796165704727173
0.69,0.6804073452949524
0.69,0.6792214512825012
0.69,0.6783538460731506
0.69,0.6775469183921814
0.686,0.6782526969909668
0.686,0.6775422692298889
0.686,0.6765865087509155
0.686,0.6758238673210144
0.683,0.6750639081001282
0.683,0.6726407408714294
0.683,0.6720600724220276
0.683,0.6712257862091064
0.683,0.6708564162254333
0.678,0.6685730814933777
0.678,0.6676987409591675
0.678,0.6668121814727783
0.678,0.6664153337478638
0.675,0.6669691801071167
0.675,0.6661879420280457
0.675,0.6653948426246643
0.675,0.6645922660827637
0.671,0.6653792858123779
0.671,0.6615553498268127
0.671,0.6606038808822632
0.671,0.6593942642211914
0.668,0.6583959460258484
0.668,0.6595497131347656
0.668,0.6586750149726868
0.668,0.6578934192657471
0.664,0.6569955348968506
0.664,0.658191978931427
0.664,0.6574113368988037
0.664,0.6567689776420593
0.664,0.6560407280921936
0.658,0.6561834812164307
0.658,0.6554552316665649
0.658,0.654691755771637
0.658,0.6539099216461182
0.654,0.6534155011177063
0.654,0.6525905132293701
0.654,0.6517870426177979
0.654,0.6509575247764587
0.647,0.6420276761054993
0.647,0.6408494114875793
0.647,0.6387272477149963
0.647,0.6374504566192627
0.645,0.6369378566741943
0.645,0.6357247829437256
0.645,0.6339967846870422
0.645,0.6327441334724426
0.638,0.6323258876800537
0.638,0.6310691833496094
0.638,0.6296467781066895
0.638,0.6284793615341187
0.638,0.6272158026695251
0.631,0.6267128586769104
0.631,0.6254962682723999
0.631,0.6244044899940491
0.631,0.6232752203941345
0.627,0.6233720779418945
0.627,0.6165509819984436
0.627,0.6153818964958191
0.627,0.6124811172485352
0.624,0.6141478419303894
0.624,0.6111142039299011
0.624,0.6100578904151917
0.624,0.6088749766349792
0.618,0.6090537309646606
0.618,0.608136773109436
0.618,0.6070742607116699
0.618,0.6062125563621521
0.618,0.6078395843505859
0.618,0.6071830987930298
0.618,0.6071979403495789
0.618,0.6066344976425171
0.618,0.606455385684967
0.614,0.6071781516075134
0.614,0.6034901738166809
0.614,0.6029708385467529
0.614,0.6028259992599487
0.611,0.603755533695221
0.611,0.6033982038497925
0.611,0.6030530333518982
0.611,0.6032426357269287
0.613,0.604721188545227
0.613,0.6045856475830078
0.613,0.6044508218765259
0.613,0.600150465965271
0.611,0.5996522903442383
0.611,0.5987429022789001
0.611,0.5981811285018921
0.611,0.5966411828994751
0.611,0.5960994362831116
0.611,0.5967006087303162
0.611,0.5961827635765076
0.611,0.5956661701202393
0.611,0.5951538681983948
0.606,0.596822202205658
0.606,0.5964689254760742
0.606,0.5961223244667053
0.606,0.5947574377059937
0.606,0.5962083339691162
0.606,0.5959985852241516
0.606,0.5957725644111633
0.606,0.5955595374107361
0.606,0.5953460335731506
0.606,0.5978798270225525
0.606,0.5946545600891113
0.606,0.5943776965141296
0.606,0.5941118001937866
0.601,0.5957674384117126
0.601,0.5955877900123596
0.601,0.595412015914917
0.601,0.5952549576759338
0.6,0.5966388583183289
0.6,0.5966187119483948
0.6,0.5965233445167542
0.6,0.5964726805686951
0.603,0.5964561104774475
0.603,0.5987428426742554
0.603,0.598771870136261
0.603,0.5989102721214294
0.603,0.5989522933959961
0.599,0.5989735126495361
0.599,0.5989843010902405
0.599,0.5990525484085083
0.599,0.5990224480628967
0.596,0.5978480577468872
0.596,0.5976870656013489
0.596,0.5975080132484436
0.596,0.5973181128501892
0.595,0.5963324904441833
0.595,0.5960515737533569
0.595,0.5957242846488953
0.595,0.5953913331031799
0.59,0.5949753522872925
0.59,0.5927922129631042
0.59,0.5922871828079224
0.59,0.5918049216270447
0.59,0.5912481546401978
0.587,0.5893828272819519
0.587,0.5887930989265442
0.587,0.5881584882736206
0.587,0.5874492526054382
0.584,0.5858171582221985
0.584,0.5850838422775269
0.584,0.5844084620475769
0.584,0.5721296072006226
0.583,0.5709262490272522
0.583,0.5694757699966431
0.583,0.5682652592658997
0.583,0.5670973062515259
0.583,0.565962553024292
0.577,0.5657012462615967
0.577,0.5646756887435913
0.577,0.5636791586875916
0.577,0.562732994556427
0.575,0.5638921856880188
0.575,0.5631725788116455
0.575,0.5621063709259033
0.575,0.561493456363678
0.577,0.56351637840271
0.577,0.5631772875785828
0.577,0.5619182586669922
0.577,0.5616466403007507
0.575,0.561303436756134
0.575,0.5630936026573181
0.575,0.5622134208679199
0.575,0.562169075012207
0.575,0.5621545314788818
0.573,0.564215898513794
0.573,0.5644192695617676
0.573,0.5646519064903259
0.573,0.5642834901809692
0.577,0.5675978064537048
0.577,0.5679254531860352
0.577,0.5683908462524414
0.577,0.5688567161560059
0.578,0.5693241953849792
0.578,0.5680225491523743
0.578,0.5684136152267456
0.578,0.5685932636260986
0.578,0.5689635276794434
0.58,0.5693942904472351
0.58,0.5697798728942871
0.58,0.5700591206550598
0.58,0.5704102516174316
0.583,0.5731669664382935
0.583,0.5736655592918396
0.583,0.5740740895271301
0.583,0.5745725035667419
0.584,0.577448308467865
0.584,0.5780585408210754
0.584,0.57831871509552
0.584,0.5788407325744629
0.584,0.5791217684745789
0.582,0.580597996711731
0.582,0.5811116695404053
0.582,0.5815882086753845
0.582,0.5818122029304504
0.584,0.5828794836997986
0.584,0.5833414793014526
0.584,0.583718478679657
0.584,0.5840631723403931
0.584,0.5842220187187195
0.584,0.5845140814781189
0.584,0.5847516059875488
0.584,0.5849635004997253
0.588,0.5862095355987549
0.588,0.5864015221595764
0.588,0.5865563750267029
0.588,0.5805622935295105
0.588,0.5804309844970703
0.587,0.581734836101532
0.587,0.5816547870635986
0.587,0.5815494060516357
0.587,0.5814220309257507
0.588,0.5832620859146118
0.588,0.5832439064979553
0.588,0.5831963419914246
0.588,0.5831446051597595
0.586,0.58404141664505
0.586,0.5840337872505188
0.586,0.5840070247650146
0.586,0.5839687585830688
0.583,0.5839187502861023
0.583,0.5835205912590027
0.583,0.5782529711723328
0.583,0.5778900980949402
0.583,0.5773016214370728
0.581,0.5782882571220398
0.581,0.5779067873954773
0.581,0.5775779485702515
0.581,0.577305257320404
0.581,0.5783752202987671
0.581,0.5782577991485596
0.581,0.5780245065689087
0.581,0.5779297351837158
0.579,0.5778115391731262
0.579,0.5781683325767517
0.579,0.57807856798172
0.579,0.5780677199363708
0.579,0.5780316591262817
0.579,0.5783929228782654
0.579,0.5784128308296204
0.579,0.578457236289978
0.579,0.5785154104232788
0.576,0.5776762366294861
0.576,0.5777034759521484
0.576,0.5777682662010193
0.576,0.5778018236160278
0.578,0.5778979659080505
0.578,0.5779606699943542
0.578,0.5780161023139954
0.578,0.5780854821205139
0.578,0.5781471729278564
0.572,0.5758808255195618
0.572,0.5758358240127563
0.572,0.5757918953895569
0.572,0.5757560133934021
0.574,0.575092613697052
0.574,0.5750064253807068
0.574,0.5749585628509521
0.574,0.5748351216316223
0.577,0.5755260586738586
0.577,0.5754494071006775
0.577,0.5754234790802002
0.577,0.5753320455551147
0.571,0.5753284692764282
0.571,0.5736810564994812
0.571,0.5627844333648682
0.571,0.5609142780303955
0.571,0.5595382452011108
0.57,0.560494065284729
0.57,0.5599024295806885
0.57,0.5578120946884155
0.57,0.5578033328056335
0.574,0.5598130822181702
0.574,0.5594393014907837
0.574,0.5591221451759338
0.574,0.5588402152061462
0.57,0.5613933205604553
0.57,0.5614343285560608
0.57,0.5615227222442627
0.57,0.5616629123687744
0.57,0.5618429780006409
0.571,0.5617203712463379
0.571,0.5619192719459534
0.571,0.5621801018714905
0.571,0.5624770522117615
0.572,0.5658674240112305
0.572,0.5664123892784119
0.572,0.5669654607772827
0.572,0.5675464272499084
0.576,0.5712578296661377
0.576,0.5720685720443726
0.576,0.5728849768638611
0.576,0.5737191438674927
0.577,0.5745666027069092
0.577,0.5764431953430176
0.577,0.5773242712020874
0.577,0.5781896114349365
0.577,0.5790463089942932
0.585,0.5823580622673035
0.585,0.5833114981651306
0.585,0.5842424035072327
0.585,0.5851467847824097
0.582,0.5847391486167908
0.582,0.5855086445808411
0.582,0.5862361788749695
0.582,0.5869268178939819
0.588,0.5875847339630127
0.588,0.5883867740631104
0.588,0.5889866352081299
0.588,0.5895520448684692
0.588,0.5900793671607971
0.589,0.5901324152946472
0.589,0.5905663371086121
0.589,0.5909653902053833
0.589,0.5913273096084595
0.593,0.5923247933387756
0.593,0.592670738697052
0.593,0.5929880738258362
0.593,0.5932724475860596
0.591,0.5926527976989746
0.591,0.5928429961204529
0.591,0.5929771065711975
0.591,0.5931252837181091
0.593,0.5932742357254028
0.593,0.5932813882827759
0.593,0.5934122800827026
0.593,0.5935048460960388
0.593,0.5937113761901855
0.592,0.593180239200592
0.592,0.5933172702789307
0.592,0.5934136509895325
0.592,0.5935520529747009
0.592,0.5930847525596619
0.592,0.5931550860404968
0.592,0.5932251811027527
0.592,0.5932774543762207
0.59,0.592150092124939
0.59,0.5921499133110046
0.59,0.5921682715415955
0.59,0.5921388268470764
0.59,0.5807403326034546
0.591,0.5805755853652954
0.591,0.5792815089225769
0.591,0.5775726437568665
0.591,0.5770867466926575
0.594,0.5794214606285095
0.594,0.5791224837303162
0.594,0.5788582563400269
0.594,0.5786930322647095
0.594,0.579890787601471
0.594,0.5798763632774353
0.594,0.5798916220664978
0.594,0.5810343623161316
0.594,0.5792761445045471
0.593,0.581737756729126
0.593,0.5820586681365967
0.593,0.5834237933158875
0.593,0.5838989615440369
0.6,0.5874712467193604
0.6,0.5849510431289673
0.6,0.5855580568313599
0.6,0.5861963033676147
0.599,0.5891439318656921
0.599,0.590002179145813
0.599,0.5912880897521973
0.599,0.5894003510475159
0.603,0.5923658609390259
0.603,0.5931038856506348
